om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
731344,2023,01,04,2023-01-04,11:11:00,3,SC,45,0,50.0000,0,0,0,0,32.9400,-80.4600,32.9400,-80.4600,0,0,0,0,0,29,0,0,0,EG
731345,2023,01,04,2023-01-04,11:24:00,3,NC,37,0,50.0000,0,0,0,0,34.8800,-78.9700,34.8800,-78.9700,0,0,0,0,0,155,0,0,0,EG
731346,2023,01,04,2023-01-04,11:32:00,3,NC,37,0,50.0000,0,0,30000,0,34.9533,-78.9367,34.9533,-78.9367,0,0,0,0,0,51,0,0,0,EG
731347,2023,01,04,2023-01-04,11:34:00,3,NC,37,0,54.0000,0,0,0,0,34.9800,-78.8800,34.9800,-78.8800,0,0,0,0,0,51,0,0,0,MG
731348,2023,01,04,2023-01-04,11:52:00,3,GA,13,0,50.0000,0,0,0,0,31.3400,-82.4600,31.3400,-82.4600,0,0,0,0,0,299,0,0,0,EG
731349,2023,01,04,2023-01-04,12:10:00,3,NC,37,0,50.0000,0,0,2500,0,35.0100,-78.3100,35.0100,-78.3100,0,0,0,0,0,163,0,0,0,EG
731350,2023,01,04,2023-01-04,12:13:00,3,NC,37,0,50.0000,0,0,0,0,35.3031,-78.4287,35.3031,-78.4287,0,0,0,0,0,101,0,0,0,EG
731351,2023,01,04,2023-01-04,12:15:00,3,NC,37,0,50.0000,0,0,5000,0,35.2600,-78.3500,35.2600,-78.3500,0,0,0,0,0,163,0,0,0,EG
731352,2023,01,04,2023-01-04,12:18:00,3,NC,37,0,61.0000,0,0,0,0,34.9500,-78.0300,34.9500,-78.0300,0,0,0,0,0,61,0,0,0,EG
731353,2023,01,04,2023-01-04,12:34:00,3,NC,37,0,50.0000,0,0,0,0,35.5058,-78.2357,35.5058,-78.2357,0,0,0,0,0,101,0,0,0,EG
731354,2023,01,04,2023-01-04,12:38:00,3,NC,37,0,50.0000,0,0,5000,0,35.8700,-78.1400,35.8700,-78.1400,0,0,0,0,0,127,0,0,0,EG
731355,2023,01,04,2023-01-04,12:45:00,3,NC,37,0,61.0000,0,0,0,0,35.1500,-77.7000,35.1500,-77.7000,0,0,0,0,0,107,0,0,0,EG
731356,2023,01,04,2023-01-04,13:00:00,3,GA,13,0,50.0000,0,0,0,0,30.9600,-81.7200,30.9600,-81.7200,0,0,0,0,0,39,0,0,0,EG
731357,2023,01,04,2023-01-04,13:26:00,3,NC,37,0,50.0000,0,0,0,0,35.1900,-77.0000,35.1900,-77.0000,0,0,0,0,0,49,0,0,0,EG
731358,2023,01,04,2023-01-04,13:27:00,3,NC,37,0,50.0000,0,0,0,0,35.7200,-77.4500,35.7200,-77.4500,0,0,0,0,0,147,0,0,0,EG
731359,2023,01,04,2023-01-04,13:35:00,3,NC,37,0,61.0000,0,0,0,0,35.7100,-77.4700,35.7100,-77.4700,0,0,0,0,0,147,0,0,0,EG
731360,2023,01,04,2023-01-04,13:35:00,3,NC,37,0,61.0000,0,0,0,0,35.8200,-77.2500,35.8200,-77.2500,0,0,0,0,0,117,0,0,0,EG
731361,2023,01,04,2023-01-04,13:39:00,3,NC,37,0,50.0000,0,0,0,0,35.3000,-76.8200,35.3000,-76.8200,0,0,0,0,0,13,0,0,0,EG
731362,2023,01,04,2023-01-04,13:43:00,3,NC,37,0,61.0000,0,0,0,0,35.8100,-77.2700,35.8100,-77.2700,0,0,0,0,0,117,0,0,0,EG
731363,2023,01,04,2023-01-04,13:43:00,3,NC,37,0,50.0000,0,0,0,0,35.8700,-77.2400,35.8700,-77.2400,0,0,0,0,0,117,0,0,0,EG
731364,2023,01,04,2023-01-04,14:05:00,3,FL,12,0,50.0000,0,0,0,0,29.9500,-82.4300,29.9500,-82.4300,0,0,0,0,0,125,0,0,0,EG
731365,2023,01,04,2023-01-04,14:10:00,3,NC,37,0,50.0000,0,0,0,0,35.5461,-76.6096,35.5461,-76.6096,0,0,0,0,0,13,0,0,0,EG
731366,2023,01,04,2023-01-04,14:25:00,3,FL,12,0,50.0000,0,0,0,0,29.5200,-82.5200,29.5200,-82.5200,0,0,0,0,0,1,0,0,0,EG
731367,2023,01,04,2023-01-04,14:30:00,3,FL,12,0,56.0000,0,0,0,0,30.5000,-81.6800,30.5000,-81.6800,0,0,0,0,0,31,0,0,0,MG
731368,2023,01,07,2023-01-07,20:05:00,3,TX,48,0,61.0000,0,0,0,0,32.1023,-94.7119,32.1023,-94.7119,0,0,0,0,0,401,0,0,0,EG
731369,2023,01,07,2023-01-07,23:38:00,3,LA,22,0,61.0000,0,0,0,0,31.6483,-93.6448,31.6483,-93.6448,0,0,0,0,0,85,0,0,0,EG
731370,2023,01,10,2023-01-10,04:03:00,3,CA,06,0,60.0000,0,0,0,0,37.6200,-122.3700,37.6200,-122.3700,0,0,0,0,0,81,0,0,0,MG
731371,2023,01,10,2023-01-10,05:31:00,3,CA,06,0,61.0000,0,0,10000,0,38.1400,-121.4000,38.1400,-121.4000,0,0,0,0,0,77,0,0,0,EG
731372,2023,01,10,2023-01-10,05:34:00,3,CA,06,0,47.0000,0,0,20000,0,38.6700,-121.6300,38.6700,-121.6300,0,0,0,0,0,113,0,0,0,EG
731373,2023,01,10,2023-01-10,06:02:00,3,CA,06,0,65.0000,0,0,0,0,37.7800,-120.7500,37.7800,-120.7500,0,0,0,0,0,99,0,0,0,EG
731374,2023,01,10,2023-01-10,06:20:00,3,CA,06,0,51.0000,0,0,0,0,38.0700,-120.7400,38.0700,-120.7400,0,0,0,0,0,9,0,0,0,MG
731375,2023,01,10,2023-01-10,06:22:00,3,CA,06,0,36.0000,0,0,1000,0,37.8000,-120.8700,37.8000,-120.8700,0,0,0,0,0,99,0,0,0,EG
731376,2023,01,10,2023-01-10,06:23:00,3,CA,06,0,39.0000,0,0,1000,0,38.3700,-120.7200,38.3700,-120.7200,0,0,0,0,0,5,0,0,0,EG
731377,2023,01,10,2023-01-10,06:23:00,3,CA,06,0,36.0000,0,0,1000,0,37.7800,-120.8800,37.7800,-120.8800,0,0,0,0,0,99,0,0,0,EG
731378,2023,01,10,2023-01-10,06:26:00,3,CA,06,0,43.0000,0,0,1000,0,38.5900,-121.0100,38.5900,-121.0100,0,0,0,0,0,17,0,0,0,MG
731379,2023,01,10,2023-01-10,06:27:00,3,CA,06,0,36.0000,0,0,2000,0,38.4000,-120.7500,38.4000,-120.7500,0,0,0,0,0,5,0,0,0,MG
731380,2023,01,10,2023-01-10,06:27:00,3,CA,06,0,36.0000,0,0,1000,0,37.7900,-120.7300,37.7900,-120.7300,0,0,0,0,0,99,0,0,0,EG
731381,2023,01,10,2023-01-10,06:29:00,3,CA,06,0,33.0000,0,0,1000,0,38.2100,-120.7100,38.2100,-120.7100,0,0,0,0,0,9,0,0,0,EG
731382,2023,01,10,2023-01-10,06:30:00,3,CA,06,0,56.0000,0,0,0,0,38.0200,-120.5900,38.0200,-120.5900,0,0,0,0,0,9,0,0,0,MG
731383,2023,01,10,2023-01-10,06:31:00,3,CA,06,0,42.0000,0,0,1000,0,37.8300,-120.6800,37.8300,-120.6800,0,0,0,0,0,99,0,0,0,EG
731384,2023,01,10,2023-01-10,06:44:00,3,CA,06,0,56.0000,0,0,1000,0,38.1900,-120.6700,38.1900,-120.6700,0,0,0,0,0,9,0,0,0,MG
731385,2023,01,10,2023-01-10,06:48:00,3,CA,06,0,35.0000,0,0,11000,0,38.4100,-120.5300,38.4100,-120.5300,0,0,0,0,0,9,0,0,0,MG
731386,2023,01,10,2023-01-10,07:06:00,3,CA,06,0,32.0000,0,0,1000,0,38.0400,-120.4000,38.0400,-120.4000,0,0,0,0,0,109,0,0,0,EG
731387,2023,01,10,2023-01-10,07:44:00,3,CA,06,0,40.0000,0,0,11000,0,38.7000,-120.8300,38.7000,-120.8300,0,0,0,0,0,17,0,0,0,EG
731388,2023,01,10,2023-01-10,07:52:00,3,CA,06,0,41.0000,0,0,11000,0,38.9100,-120.9200,38.9100,-120.9200,0,0,0,0,0,17,0,0,0,MG
731389,2023,01,10,2023-01-10,09:34:00,3,CA,06,0,61.0000,0,0,0,0,37.6600,-122.4100,37.6600,-122.4100,0,0,0,0,0,81,0,0,0,EG
731390,2023,01,12,2023-01-12,00:58:00,3,MO,29,0,50.0000,0,0,0,0,36.5800,-89.9800,36.5800,-89.9800,0,0,0,0,0,69,0,0,0,MG
731391,2023,01,12,2023-01-12,06:05:00,3,KY,21,0,51.0000,0,0,0,0,37.6000,-86.3900,37.6000,-86.3900,0,0,0,0,0,27,0,0,0,EG
731392,2023,01,12,2023-01-12,06:07:00,3,KY,21,0,52.0000,0,0,0,0,37.5965,-86.3831,37.5965,-86.3831,0,0,0,0,0,27,0,0,0,EG
731393,2023,01,12,2023-01-12,06:31:00,3,KY,21,0,52.0000,0,0,0,0,36.9588,-86.8065,36.9588,-86.8065,0,0,0,0,0,141,0,0,0,EG
731394,2023,01,12,2023-01-12,06:45:00,3,MS,28,0,52.0000,0,0,2000,0,32.4500,-90.6200,32.4500,-90.6200,0,0,0,0,0,149,0,0,0,EG
731395,2023,01,12,2023-01-12,06:45:00,3,MS,28,0,50.0000,0,0,10000,0,33.8200,-88.5400,33.8200,-88.5400,0,0,0,0,0,95,0,0,0,EG
731396,2023,01,12,2023-01-12,06:51:00,3,KY,21,0,51.0000,0,0,0,0,37.1593,-86.4131,37.1593,-86.4131,0,0,0,0,0,31,0,0,0,EG
731397,2023,01,12,2023-01-12,06:51:00,3,MS,28,0,52.0000,0,0,100000,0,32.6123,-90.0423,32.6123,-90.0423,0,0,0,0,0,89,0,0,0,EG
731398,2023,01,12,2023-01-12,06:52:00,3,KY,21,0,51.0000,0,0,0,0,37.1518,-86.4084,37.1518,-86.4084,0,0,0,0,0,227,0,0,0,EG
731399,2023,01,12,2023-01-12,06:52:00,3,MS,28,0,52.0000,0,0,25000,0,32.6100,-90.0300,32.6100,-90.0300,0,0,0,0,0,89,0,0,0,EG
731400,2023,01,12,2023-01-12,07:10:00,3,KY,21,0,51.0000,0,0,0,0,37.6068,-85.7693,37.6068,-85.7693,0,0,0,0,0,123,0,0,0,EG
731401,2023,01,12,2023-01-12,07:25:00,3,KY,21,0,51.0000,0,0,0,0,37.7658,-85.4967,37.7658,-85.4967,0,0,0,0,0,179,0,0,0,EG
731402,2023,01,12,2023-01-12,07:25:00,3,KY,21,0,51.0000,0,0,0,0,37.2836,-85.8009,37.2836,-85.8009,0,0,0,0,0,99,0,0,0,EG
731403,2023,01,12,2023-01-12,07:27:00,3,MS,28,0,52.0000,0,0,2000,0,32.8500,-89.4800,32.8500,-89.4800,0,0,0,0,0,79,0,0,0,EG
731404,2023,01,12,2023-01-12,07:28:00,3,KY,21,0,51.0000,0,0,0,0,37.7818,-85.4646,37.7818,-85.4646,0,0,0,0,0,179,0,0,0,EG
731405,2023,01,12,2023-01-12,07:29:00,3,MS,28,0,52.0000,0,0,2000,0,32.7000,-89.4500,32.7000,-89.4500,0,0,0,0,0,79,0,0,0,EG
731406,2023,01,12,2023-01-12,07:30:00,3,KY,21,0,51.0000,0,0,0,0,37.5618,-85.4299,37.5618,-85.4299,0,0,0,0,0,155,0,0,0,EG
731407,2023,01,12,2023-01-12,07:35:00,3,KY,21,0,50.0000,0,0,0,0,37.6356,-85.2438,37.6356,-85.2438,0,0,0,0,0,229,0,0,0,MG
731408,2023,01,12,2023-01-12,07:44:00,3,KY,21,0,51.0000,0,0,0,0,37.3161,-85.6571,37.3161,-85.6571,0,0,0,0,0,87,0,0,0,EG
731409,2023,01,12,2023-01-12,08:04:00,3,KY,21,0,53.0000,0,0,0,0,37.7623,-84.8437,37.7623,-84.8437,0,0,0,0,0,167,0,0,0,EG
731410,2023,01,12,2023-01-12,08:12:00,3,MS,28,0,52.0000,0,0,2000,0,32.4100,-90.3900,32.4100,-90.3900,0,0,0,0,0,49,0,0,0,EG
731411,2023,01,12,2023-01-12,08:15:00,3,MS,28,0,52.0000,0,0,10000,0,32.8400,-88.8200,32.8400,-88.8200,0,0,0,0,0,69,0,0,0,EG
731412,2023,01,12,2023-01-12,08:20:00,3,KY,21,0,51.0000,0,0,0,0,37.8644,-84.5605,37.8644,-84.5605,0,0,0,0,0,113,0,0,0,EG
731413,2023,01,12,2023-01-12,08:22:00,3,KY,21,0,51.0000,0,0,0,0,37.7043,-84.5503,37.7043,-84.5503,0,0,0,0,0,79,0,0,0,EG
731414,2023,01,12,2023-01-12,08:30:00,3,MS,28,0,52.0000,0,0,1000,0,31.4500,-90.0100,31.4500,-90.0100,0,0,0,0,0,77,0,0,0,EG
731415,2023,01,12,2023-01-12,08:36:00,3,KY,21,0,60.0000,0,0,0,0,37.7592,-84.3384,37.7592,-84.3384,0,0,0,0,0,151,0,0,0,EG
731416,2023,01,12,2023-01-12,08:40:00,3,KY,21,0,51.0000,0,0,0,0,37.7579,-84.3066,37.7579,-84.3066,0,0,0,0,0,151,0,0,0,EG
731417,2023,01,12,2023-01-12,08:44:00,3,AL,01,0,54.0000,0,0,0,0,34.6588,-86.9434,34.6588,-86.9434,0,0,0,0,0,83,0,0,0,MG
731418,2023,01,12,2023-01-12,08:46:00,3,MS,28,0,52.0000,0,0,3000,0,31.5000,-89.7500,31.5000,-89.7500,0,0,0,0,0,65,0,0,0,EG
731419,2023,01,12,2023-01-12,09:10:00,3,KY,21,0,50.0000,0,0,0,1000,37.8069,-83.8415,37.8069,-83.8415,0,0,0,0,0,197,0,0,0,EG
731420,2023,01,12,2023-01-12,09:14:00,3,KY,21,0,50.0000,0,0,0,1000,37.8458,-83.7893,37.8458,-83.7893,0,0,0,0,0,197,0,0,0,EG
731421,2023,01,12,2023-01-12,09:16:00,3,AL,01,0,61.0000,0,0,2000,0,34.6700,-86.2600,34.6700,-86.2600,0,0,0,0,0,71,0,0,0,EG
731422,2023,01,12,2023-01-12,09:40:00,3,KY,21,0,50.0000,0,0,0,1000,37.7242,-83.3300,37.7242,-83.3300,0,0,0,0,0,237,0,0,0,EG
731423,2023,01,12,2023-01-12,09:41:00,3,AL,01,0,52.0000,0,0,1000,0,34.9100,-86.0800,34.9100,-86.0800,0,0,0,0,0,71,0,0,0,EG
731424,2023,01,12,2023-01-12,09:55:00,3,AL,01,0,61.0000,0,0,4000,0,34.6641,-86.0147,34.6641,-86.0147,0,0,0,0,0,71,0,0,0,EG
731425,2023,01,12,2023-01-12,09:56:00,3,AL,01,0,61.0000,0,0,2000,0,34.6700,-86.0200,34.6700,-86.0200,0,0,0,0,0,71,0,0,0,EG
731426,2023,01,12,2023-01-12,10:01:00,3,TN,47,0,52.0000,0,0,0,0,35.3400,-85.4900,35.3400,-85.4900,0,0,0,0,0,153,0,0,0,EG
731427,2023,01,12,2023-01-12,10:02:00,3,AL,01,0,61.0000,0,0,2000,0,34.7400,-85.9400,34.7400,-85.9400,0,0,0,0,0,71,0,0,0,EG
731428,2023,01,12,2023-01-12,10:10:00,3,AL,01,0,61.0000,0,0,2000,0,34.8200,-85.7000,34.8200,-85.7000,0,0,0,0,0,71,0,0,0,EG
731429,2023,01,12,2023-01-12,10:17:00,3,MS,28,0,52.0000,0,0,20000,0,31.8700,-89.2600,31.8700,-89.2600,0,0,0,0,0,61,0,0,0,EG
731430,2023,01,12,2023-01-12,10:18:00,3,MS,28,0,52.0000,0,0,1000,0,32.8400,-88.8000,32.8400,-88.8000,0,0,0,0,0,69,0,0,0,EG
731431,2023,01,12,2023-01-12,10:50:00,3,MS,28,0,52.0000,0,0,2000,0,31.8600,-88.9400,31.8600,-88.9400,0,0,0,0,0,61,0,0,0,EG
731432,2023,01,12,2023-01-12,10:54:00,3,MS,28,0,52.0000,0,0,1000,0,31.8300,-88.9700,31.8300,-88.9700,0,0,0,0,0,61,0,0,0,EG
731433,2023,01,12,2023-01-12,10:56:00,3,GA,13,0,52.0000,0,0,0,0,34.9200,-85.1600,34.9200,-85.1600,0,0,0,0,0,47,0,0,0,EG
731434,2023,01,12,2023-01-12,10:57:00,3,GA,13,0,56.0000,0,0,0,0,34.7200,-85.2900,34.7200,-85.2900,0,0,0,0,0,295,0,0,0,EG
731435,2023,01,12,2023-01-12,11:09:00,3,TN,47,0,52.0000,0,0,0,0,35.1800,-84.9300,35.1800,-84.9300,0,0,0,0,0,11,0,0,0,EG
731436,2023,01,12,2023-01-12,11:44:00,3,GA,13,0,43.0000,0,0,1000,0,34.4800,-85.3300,34.4800,-85.3300,0,0,0,0,0,55,0,0,0,EG
731437,2023,01,12,2023-01-12,11:45:00,3,TN,47,0,60.0000,0,0,0,0,35.8200,-83.9800,35.8200,-83.9800,0,0,0,0,0,9,0,0,0,MG
731438,2023,01,12,2023-01-12,11:54:00,3,TN,47,0,52.0000,0,0,0,0,35.9300,-83.8600,35.9300,-83.8600,0,0,0,0,0,93,0,0,0,EG
731439,2023,01,12,2023-01-12,11:55:00,3,TN,47,0,52.0000,0,0,0,0,36.2400,-83.8000,36.2400,-83.8000,0,0,0,0,0,173,0,0,0,EG
731440,2023,01,12,2023-01-12,12:03:00,3,TN,47,0,52.0000,0,0,0,0,35.6800,-83.7400,35.6800,-83.7400,0,0,0,0,0,9,0,0,0,EG
731441,2023,01,12,2023-01-12,12:17:00,3,TN,47,0,52.0000,0,0,0,0,36.0100,-83.4300,36.0100,-83.4300,0,0,0,0,0,89,0,0,0,MG
731442,2023,01,12,2023-01-12,12:26:00,3,GA,13,0,52.0000,0,0,0,0,34.9800,-84.3877,34.9800,-84.3877,0,0,0,0,0,111,0,0,0,EG
731443,2023,01,12,2023-01-12,12:30:00,3,TN,47,0,61.0000,1,0,0,0,35.9625,-83.1867,35.9625,-83.1867,0,0,0,0,0,29,0,0,0,EG
731444,2023,01,12,2023-01-12,12:41:00,3,AL,01,0,50.0000,0,0,0,0,32.6100,-86.7200,32.6100,-86.7200,0,0,0,0,0,1,0,0,0,EG
731445,2023,01,12,2023-01-12,12:54:00,3,TN,47,0,52.0000,0,0,0,0,36.1700,-82.7600,36.1700,-82.7600,0,0,0,0,0,59,0,0,0,EG
731446,2023,01,12,2023-01-12,12:55:00,3,NC,37,0,50.0000,0,0,0,0,35.9160,-82.8070,35.9290,-82.5040,0,0,0,0,0,115,0,0,0,EG
731447,2023,01,12,2023-01-12,13:01:00,3,GA,13,0,52.0000,0,0,0,0,34.0200,-85.2700,34.0200,-85.2700,0,0,0,0,0,233,0,0,0,EG
731448,2023,01,12,2023-01-12,13:15:00,3,AL,01,0,52.0000,0,0,0,0,31.2255,-87.4856,31.2255,-87.4856,0,0,0,0,0,53,0,0,0,EG
731449,2023,01,12,2023-01-12,13:19:00,3,TN,47,0,54.0000,0,0,0,0,36.4800,-82.4000,36.4800,-82.4000,0,0,0,0,0,163,0,0,0,MG
731450,2023,01,12,2023-01-12,13:27:00,3,AL,01,0,50.0000,0,0,0,0,32.7100,-86.1000,32.7100,-86.1000,0,0,0,0,0,51,0,0,0,EG
731451,2023,01,12,2023-01-12,13:35:00,3,VA,51,0,52.0000,0,0,0,0,36.7100,-81.9900,36.7100,-81.9900,0,0,0,0,0,191,0,0,0,EG
731452,2023,01,12,2023-01-12,13:40:00,3,TN,47,0,50.0000,0,0,5000,0,35.9100,-86.5100,35.9100,-86.5100,0,0,0,0,0,149,0,0,0,EG
731453,2023,01,12,2023-01-12,13:40:00,3,GA,13,0,52.0000,0,0,0,0,34.2100,-84.6500,34.2100,-84.6500,0,0,0,0,0,57,0,0,0,EG
731454,2023,01,12,2023-01-12,13:40:00,3,AL,01,0,78.0000,0,0,0,0,31.4891,-86.2280,31.4891,-86.2280,0,0,0,0,0,41,0,0,0,EG
731455,2023,01,12,2023-01-12,13:42:00,3,AL,01,0,70.0000,0,0,0,0,31.3100,-87.1300,31.3100,-87.1300,0,0,0,0,0,35,0,0,0,EG
731456,2023,01,12,2023-01-12,13:44:00,3,AL,01,0,50.0000,0,0,0,0,32.8300,-85.7500,32.8300,-85.7500,0,0,0,0,0,123,0,0,0,EG
731457,2023,01,12,2023-01-12,13:55:00,3,GA,13,0,52.0000,0,0,0,0,33.5600,-85.2500,33.5600,-85.2500,0,0,0,0,0,45,0,0,0,EG
731458,2023,01,12,2023-01-12,14:00:00,3,GA,13,0,43.0000,0,0,1000,0,34.3056,-84.3305,34.3056,-84.3305,0,0,0,0,0,57,0,0,0,EG
731459,2023,01,12,2023-01-12,14:01:00,3,VA,51,0,50.0000,0,0,2000,0,36.7600,-81.6700,36.7600,-81.6100,0,0,0,0,0,173,0,0,0,EG
731460,2023,01,12,2023-01-12,14:04:00,3,GA,13,0,52.0000,0,0,0,0,33.4645,-85.0340,33.4645,-85.0340,0,0,0,0,0,45,0,0,0,EG
731461,2023,01,12,2023-01-12,14:05:00,3,AL,01,0,54.0000,0,0,0,0,32.3000,-86.4000,32.3000,-86.4000,0,0,0,0,0,101,0,0,0,MG
731462,2023,01,12,2023-01-12,14:06:00,3,GA,13,0,48.0000,0,0,1000,0,33.8200,-84.8700,33.8200,-84.8700,0,0,0,0,0,223,0,0,0,EG
731463,2023,01,12,2023-01-12,14:12:00,3,VA,51,0,50.0000,0,0,500,0,36.8738,-81.5704,36.8738,-81.5704,0,0,0,0,0,173,0,0,0,EG
731464,2023,01,12,2023-01-12,14:12:00,3,GA,13,0,56.0000,0,0,0,0,33.6495,-84.9293,33.6495,-84.9293,0,0,0,0,0,45,0,0,0,EG
731465,2023,01,12,2023-01-12,14:13:00,3,AL,01,0,50.0000,0,0,0,0,32.5300,-85.9000,32.5300,-85.9000,0,0,0,0,0,51,0,0,0,EG
731466,2023,01,12,2023-01-12,14:18:00,3,AL,01,0,61.0000,0,0,0,0,31.4000,-86.6200,31.4000,-86.6200,0,0,0,0,0,39,0,0,0,EG
731467,2023,01,12,2023-01-12,14:22:00,3,GA,13,0,52.0000,0,0,0,0,33.8600,-84.6600,33.8600,-84.6600,0,0,0,0,0,67,0,0,0,EG
731468,2023,01,12,2023-01-12,14:24:00,3,VA,51,0,55.0000,0,0,4000,0,36.9100,-81.2700,36.9100,-81.2700,0,0,0,0,0,197,0,0,0,EG
731469,2023,01,12,2023-01-12,14:24:00,3,GA,13,0,52.0000,0,0,0,0,33.8000,-84.7000,33.8000,-84.7000,0,0,0,0,0,97,0,0,0,EG
731470,2023,01,12,2023-01-12,14:25:00,3,GA,13,0,52.0000,0,0,0,0,33.7510,-84.7504,33.7510,-84.7504,0,0,0,0,0,97,0,0,0,EG
731471,2023,01,12,2023-01-12,14:28:00,3,AL,01,0,50.0000,0,0,0,0,32.6500,-85.3700,32.6500,-85.3700,0,0,0,0,0,81,0,0,0,EG
731472,2023,01,12,2023-01-12,14:30:00,3,GA,13,0,56.0000,0,0,0,0,33.5500,-84.7000,33.5500,-84.7000,0,0,0,0,0,121,0,0,0,EG
731473,2023,01,12,2023-01-12,14:30:00,3,GA,13,0,52.0000,0,0,0,0,33.7800,-84.6500,33.7800,-84.6500,0,0,0,0,0,97,0,0,0,EG
731474,2023,01,12,2023-01-12,14:30:00,3,GA,13,0,52.0000,0,0,0,0,33.7800,-84.6400,33.7800,-84.6400,0,0,0,0,0,97,0,0,0,EG
731475,2023,01,12,2023-01-12,14:30:00,3,AL,01,0,61.0000,0,0,0,0,31.4555,-86.4343,31.4555,-86.4343,0,0,0,0,0,39,0,0,0,EG
731476,2023,01,12,2023-01-12,14:32:00,3,GA,13,0,52.0000,0,0,0,0,33.7800,-84.6100,33.7800,-84.6100,0,0,0,0,0,97,0,0,0,EG
731477,2023,01,12,2023-01-12,14:32:00,3,GA,13,0,52.0000,0,0,0,0,33.9000,-84.5400,33.9000,-84.5400,0,0,0,0,0,67,0,0,0,EG
731478,2023,01,12,2023-01-12,14:33:00,3,GA,13,0,56.0000,0,0,0,0,33.7900,-84.6100,33.7900,-84.6100,0,0,0,0,0,67,0,0,0,EG
731479,2023,01,12,2023-01-12,14:35:00,3,GA,13,0,52.0000,0,0,0,0,33.7800,-84.6000,33.7800,-84.6000,0,0,0,0,0,67,0,0,0,EG
731480,2023,01,12,2023-01-12,14:35:00,3,AL,01,0,70.0000,0,0,0,0,31.5134,-86.3635,31.5134,-86.3635,0,0,0,0,0,41,0,0,0,EG
731481,2023,01,12,2023-01-12,14:35:00,3,GA,13,0,61.0000,0,0,0,0,33.0100,-84.9500,33.0100,-84.9500,0,0,0,0,0,285,0,0,0,EG
731482,2023,01,12,2023-01-12,14:38:00,3,AL,01,0,70.0000,0,0,0,0,31.4500,-86.3400,31.4500,-86.3400,0,0,0,0,0,41,0,0,0,EG
731483,2023,01,12,2023-01-12,14:40:00,3,AL,01,0,52.0000,0,0,0,0,31.4611,-86.2987,31.4611,-86.2987,0,0,0,0,0,39,0,0,0,EG
731484,2023,01,12,2023-01-12,14:42:00,3,GA,13,0,52.0000,0,0,0,0,33.8700,-84.4900,33.8700,-84.4900,0,0,0,0,0,67,0,0,0,EG
731485,2023,01,12,2023-01-12,14:44:00,3,GA,13,0,52.0000,0,0,0,0,33.6900,-84.5000,33.6900,-84.5000,0,0,0,0,0,121,0,0,0,EG
731486,2023,01,12,2023-01-12,14:44:00,3,GA,13,0,52.0000,0,0,0,0,33.7100,-84.4800,33.7100,-84.4800,0,0,0,0,0,121,0,0,0,EG
731487,2023,01,12,2023-01-12,14:44:00,3,GA,13,0,52.0000,0,0,0,0,33.7200,-84.5400,33.7200,-84.5400,0,0,0,0,0,121,0,0,0,EG
731488,2023,01,12,2023-01-12,14:46:00,3,GA,13,0,52.0000,0,0,0,0,33.7000,-84.5300,33.7000,-84.5300,0,0,0,0,0,121,0,0,0,EG
731489,2023,01,12,2023-01-12,14:46:00,3,GA,13,0,52.0000,0,0,0,0,33.7300,-84.4600,33.7300,-84.4600,0,0,0,0,0,121,0,0,0,EG
731490,2023,01,12,2023-01-12,14:46:00,3,GA,13,0,52.0000,0,0,0,0,33.7000,-84.4500,33.7000,-84.4500,0,0,0,0,0,121,0,0,0,EG
731491,2023,01,12,2023-01-12,14:47:00,3,GA,13,0,52.0000,0,0,0,0,33.7600,-84.4300,33.7600,-84.4300,0,0,0,0,0,121,0,0,0,EG
731492,2023,01,12,2023-01-12,14:47:00,3,GA,13,0,52.0000,0,0,0,0,33.7000,-84.5400,33.7000,-84.5400,0,0,0,0,0,121,0,0,0,EG
731493,2023,01,12,2023-01-12,14:50:00,3,GA,13,0,52.0000,0,0,0,0,33.7000,-84.4500,33.7000,-84.4500,0,0,0,0,0,121,0,0,0,EG
731494,2023,01,12,2023-01-12,14:51:00,3,GA,13,0,52.0000,0,0,0,0,33.8800,-84.3300,33.8800,-84.3300,0,0,0,0,0,89,0,0,0,EG
731495,2023,01,12,2023-01-12,14:51:00,3,GA,13,0,52.0000,0,0,0,0,33.7100,-84.4000,33.7100,-84.4000,0,0,0,0,0,121,0,0,0,EG
731496,2023,01,12,2023-01-12,14:53:00,3,GA,13,0,52.0000,0,0,0,0,34.0200,-84.2100,34.0200,-84.2100,0,0,0,0,0,121,0,0,0,EG
731497,2023,01,12,2023-01-12,14:53:00,3,GA,13,0,52.0000,0,0,0,0,33.8800,-84.3000,33.8800,-84.3000,0,0,0,0,0,89,0,0,0,EG
731498,2023,01,12,2023-01-12,14:54:00,3,GA,13,0,52.0000,0,0,0,0,33.8400,-84.2900,33.8400,-84.2900,0,0,0,0,0,89,0,0,0,EG
731499,2023,01,12,2023-01-12,14:55:00,3,SC,45,0,50.0000,0,0,0,0,34.8540,-83.1250,34.8540,-83.1250,0,0,0,0,0,73,0,0,0,EG
731500,2023,01,12,2023-01-12,14:57:00,3,GA,13,0,52.0000,0,0,0,0,33.7304,-84.3478,33.7304,-84.3478,0,0,0,0,0,121,0,0,0,EG
