om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
672603,2023,04,07,2023-04-07,11:10:00,3,PR,72,0,0.25,0,0,1000,0,18.3800,-67.1907,18.3800,-67.1907,0,0,0,0,0,3,0,0,0
672604,2023,04,07,2023-04-07,11:40:00,3,LA,22,0,1.00,0,0,0,0,29.4500,-90.3100,29.4500,-90.3100,0,0,0,0,0,57,0,0,0
672605,2023,04,09,2023-04-09,14:18:00,3,TX,48,0,0.75,0,0,0,0,34.4081,-100.1509,34.4081,-100.1509,0,0,0,0,0,75,0,0,0
672606,2023,04,09,2023-04-09,15:05:00,3,OK,40,0,0.75,0,0,0,0,34.5796,-99.4216,34.5796,-99.4216,0,0,0,0,0,65,0,0,0
672607,2023,04,09,2023-04-09,16:26:00,3,TX,48,0,1.00,0,0,0,0,32.8500,-100.5200,32.8500,-100.5200,0,0,0,0,0,151,0,0,0
672608,2023,04,09,2023-04-09,16:48:00,3,TX,48,0,2.75,0,0,0,0,32.7400,-100.4900,32.7400,-100.4900,0,0,0,0,0,151,0,0,0
672609,2023,04,09,2023-04-09,17:15:00,3,TX,48,0,1.25,0,0,0,0,33.7107,-102.0169,33.5271,-101.8714,0,0,0,0,0,303,0,0,0
672610,2023,04,09,2023-04-09,18:00:00,3,NE,31,0,1.25,0,0,0,0,40.6140,-98.3888,40.6475,-98.3836,0,0,0,0,0,1,0,0,0
672611,2023,04,09,2023-04-09,18:18:00,3,TX,48,0,0.75,0,0,0,0,33.9655,-101.3300,33.9655,-101.3300,0,0,0,0,0,153,0,0,0
672612,2023,04,09,2023-04-09,18:46:00,3,TX,48,0,1.00,0,0,0,0,34.1200,-101.4300,34.1200,-101.4300,0,0,0,0,0,153,0,0,0
672613,2023,04,09,2023-04-09,19:38:00,3,TX,48,0,1.00,0,0,0,0,33.1800,-101.7800,33.1800,-101.7800,0,0,0,0,0,305,0,0,0
672614,2023,04,10,2023-04-10,09:48:00,3,MO,29,0,1.00,0,0,0,0,39.2100,-94.5900,39.2100,-94.5900,0,0,0,0,0,47,0,0,0
672615,2023,04,10,2023-04-10,11:06:00,3,KS,20,0,1.00,0,0,0,0,38.9200,-94.8000,38.9200,-94.8000,0,0,0,0,0,91,0,0,0
672616,2023,04,10,2023-04-10,14:36:00,3,KS,20,0,0.75,0,0,0,0,37.8100,-95.4300,37.8100,-95.4300,0,0,0,0,0,1,0,0,0
672617,2023,04,10,2023-04-10,15:02:00,3,OK,40,0,0.75,0,0,0,0,35.6963,-98.7399,35.6963,-98.7399,0,0,0,0,0,39,0,0,0
672618,2023,04,10,2023-04-10,15:05:00,3,OK,40,0,1.75,0,0,0,0,35.3700,-99.4200,35.3700,-99.4200,0,0,0,0,0,9,0,0,0
672619,2023,04,10,2023-04-10,15:06:00,3,OK,40,0,1.00,0,0,0,0,35.7000,-98.7500,35.7000,-98.7500,0,0,0,0,0,39,0,0,0
672620,2023,04,10,2023-04-10,15:30:00,3,OK,40,0,1.00,0,0,0,0,35.2700,-99.4200,35.2700,-99.4200,0,0,0,0,0,9,0,0,0
672621,2023,04,10,2023-04-10,15:37:00,3,OK,40,0,1.50,0,0,0,0,35.8500,-98.4100,35.8500,-98.4100,0,0,0,0,0,11,0,0,0
672622,2023,04,10,2023-04-10,16:00:00,3,OK,40,0,1.00,0,0,0,0,35.7400,-98.3800,35.7400,-98.3800,0,0,0,0,0,11,0,0,0
672623,2023,04,10,2023-04-10,16:01:00,3,OK,40,0,1.00,0,0,0,0,36.0400,-97.9400,36.0400,-97.9400,0,0,0,0,0,73,0,0,0
672624,2023,04,10,2023-04-10,16:29:00,3,OK,40,0,0.75,0,0,0,0,36.4667,-97.2827,36.4667,-97.2827,0,0,0,0,0,103,0,0,0
672625,2023,04,10,2023-04-10,16:30:00,3,OK,40,0,1.75,0,0,0,0,35.9900,-97.7500,35.9900,-97.7500,0,0,0,0,0,73,0,0,0
672626,2023,04,10,2023-04-10,16:33:00,3,OK,40,0,1.00,0,0,0,0,35.8610,-97.9161,35.8610,-97.9161,0,0,0,0,0,73,0,0,0
672627,2023,04,10,2023-04-10,16:34:00,3,OK,40,0,1.50,0,0,0,0,35.8700,-97.9300,35.8700,-97.9300,0,0,0,0,0,73,0,0,0
672628,2023,04,10,2023-04-10,16:34:00,3,OK,40,0,1.75,0,0,0,0,35.9100,-97.9300,35.9100,-97.9300,0,0,0,0,0,73,0,0,0
672629,2023,04,10,2023-04-10,16:36:00,3,OK,40,0,1.25,0,0,0,0,34.9000,-99.7300,34.9000,-99.7300,0,0,0,0,0,55,0,0,0
672630,2023,04,10,2023-04-10,16:37:00,3,OK,40,0,1.50,0,0,0,0,35.8596,-97.9380,35.8596,-97.9380,0,0,0,0,0,73,0,0,0
672631,2023,04,10,2023-04-10,16:38:00,3,OK,40,0,1.00,0,0,0,0,35.8619,-97.9326,35.8619,-97.9326,0,0,0,0,0,73,0,0,0
672632,2023,04,10,2023-04-10,16:40:00,3,OK,40,0,1.00,0,0,0,0,35.8662,-97.9325,35.8662,-97.9325,0,0,0,0,0,73,0,0,0
672633,2023,04,10,2023-04-10,17:05:00,3,OK,40,0,1.50,0,0,0,0,35.7300,-97.9700,35.7300,-97.9700,0,0,0,0,0,73,0,0,0
672634,2023,04,10,2023-04-10,17:13:00,3,OK,40,0,1.25,0,0,0,0,35.7600,-97.9800,35.7600,-97.9800,0,0,0,0,0,73,0,0,0
672635,2023,04,10,2023-04-10,17:23:00,3,OK,40,0,2.00,0,0,0,0,35.7300,-97.9800,35.7300,-97.9800,0,0,0,0,0,73,0,0,0
672636,2023,04,10,2023-04-10,17:31:00,3,OK,40,0,1.00,0,0,0,0,35.6946,-97.9591,35.6946,-97.9591,0,0,0,0,0,17,0,0,0
672637,2023,04,10,2023-04-10,17:50:00,3,OK,40,0,2.00,0,0,0,0,35.5400,-98.0700,35.5400,-98.0700,0,0,0,0,0,17,0,0,0
672638,2023,04,10,2023-04-10,17:51:00,3,OK,40,0,1.50,0,0,0,0,35.5300,-98.0400,35.5300,-98.0400,0,0,0,0,0,17,0,0,0
672639,2023,04,10,2023-04-10,17:56:00,3,OK,40,0,1.50,0,0,0,0,35.5400,-98.0200,35.5400,-98.0200,0,0,0,0,0,17,0,0,0
672640,2023,04,10,2023-04-10,18:50:00,3,OK,40,0,1.75,0,0,0,0,36.9200,-97.3800,36.9200,-97.3800,0,0,0,0,0,71,0,0,0
672641,2023,04,10,2023-04-10,18:50:00,3,OK,40,0,1.00,0,0,0,0,35.4900,-97.3200,35.4900,-97.3200,0,0,0,0,0,109,0,0,0
672642,2023,04,10,2023-04-10,19:10:00,3,OK,40,0,1.25,0,0,0,0,36.8500,-97.3300,36.8500,-97.3300,0,0,0,0,0,71,0,0,0
672643,2023,04,10,2023-04-10,19:25:00,3,OK,40,0,1.50,0,0,0,0,36.8100,-97.4400,36.8100,-97.4400,0,0,0,0,0,71,0,0,0
672644,2023,04,10,2023-04-10,19:31:00,3,OK,40,0,0.75,0,0,0,0,36.8049,-97.5209,36.8049,-97.5209,0,0,0,0,0,53,0,0,0
672645,2023,04,13,2023-04-13,15:05:00,3,FL,12,0,1.00,0,0,0,0,29.4900,-81.2300,29.4900,-81.2300,0,0,0,0,0,35,0,0,0
672646,2023,04,13,2023-04-13,17:05:00,3,GA,13,0,1.00,0,0,0,0,32.2400,-84.3100,32.2400,-84.3100,0,0,0,0,0,249,0,0,0
672647,2023,04,14,2023-04-14,11:16:00,3,TN,47,0,1.00,0,0,0,0,35.7100,-83.9900,35.7100,-83.9900,0,0,0,0,0,9,0,0,0
672648,2023,04,14,2023-04-14,13:26:00,3,NC,37,0,1.00,0,0,0,0,35.6105,-79.1798,35.6105,-79.1798,0,0,0,0,0,37,0,0,0
672649,2023,04,14,2023-04-14,13:35:00,3,TN,47,0,1.00,0,0,0,0,35.9600,-83.1900,35.9600,-83.1900,0,0,0,0,0,29,0,0,0
672650,2023,04,14,2023-04-14,13:58:00,3,NC,37,0,0.75,0,0,0,0,35.7100,-78.8600,35.7100,-78.8600,0,0,0,0,0,183,0,0,0
672651,2023,04,14,2023-04-14,14:01:00,3,NC,37,0,1.75,0,0,0,0,35.7100,-78.8700,35.7100,-78.8700,0,0,0,0,0,183,0,0,0
672652,2023,04,14,2023-04-14,14:02:00,3,NC,37,0,1.00,0,0,0,0,35.7300,-78.8500,35.7300,-78.8500,0,0,0,0,0,183,0,0,0
672653,2023,04,14,2023-04-14,14:03:00,3,NC,37,0,1.00,0,0,0,0,35.7100,-78.9104,35.7100,-78.9104,0,0,0,0,0,183,0,0,0
672654,2023,04,14,2023-04-14,14:08:00,3,NC,37,0,1.25,0,0,0,0,35.7400,-78.8100,35.7400,-78.8100,0,0,0,0,0,183,0,0,0
672655,2023,04,14,2023-04-14,14:10:00,3,NC,37,0,1.00,0,0,0,0,35.7483,-78.8468,35.7483,-78.8468,0,0,0,0,0,183,0,0,0
672656,2023,04,14,2023-04-14,14:10:00,3,NC,37,0,1.50,0,0,0,0,35.7600,-78.8200,35.7600,-78.8200,0,0,0,0,0,183,0,0,0
672657,2023,04,14,2023-04-14,14:22:00,3,NC,37,0,1.50,0,0,0,0,35.7900,-78.7800,35.7900,-78.7800,0,0,0,0,0,183,0,0,0
672658,2023,04,14,2023-04-14,15:10:00,3,KS,20,0,1.00,0,0,0,0,37.9200,-96.8600,37.9200,-96.8600,0,0,0,0,0,15,0,0,0
672659,2023,04,14,2023-04-14,15:14:00,3,KS,20,0,1.00,0,0,0,0,38.0200,-96.7200,38.0200,-96.7200,0,0,0,0,0,15,0,0,0
672660,2023,04,14,2023-04-14,15:33:00,3,NC,37,0,1.25,0,0,0,0,35.9300,-80.1600,35.9300,-80.1600,0,0,0,0,0,57,0,0,0
672661,2023,04,14,2023-04-14,15:39:00,3,KS,20,0,1.00,0,0,0,0,38.1600,-96.5600,38.1600,-96.5600,0,0,0,0,0,17,0,0,0
672662,2023,04,14,2023-04-14,15:54:00,3,KS,20,0,1.00,0,0,0,0,38.3700,-96.5400,38.3700,-96.5400,0,0,0,0,0,17,0,0,0
672663,2023,04,14,2023-04-14,16:04:00,3,KS,20,0,0.88,0,0,0,0,38.7200,-98.2400,38.7200,-98.2400,0,0,0,0,0,53,0,0,0
672664,2023,04,14,2023-04-14,16:57:00,3,KS,20,0,0.88,0,0,0,0,38.9800,-98.1500,38.9800,-98.1500,0,0,0,0,0,105,0,0,0
672665,2023,04,14,2023-04-14,16:58:00,3,KS,20,0,1.00,0,0,0,0,38.3500,-98.4200,38.3500,-98.4200,0,0,0,0,0,159,0,0,0
672666,2023,04,14,2023-04-14,17:05:00,3,NE,31,0,1.25,0,0,0,0,40.1500,-97.7200,40.1500,-97.7200,0,0,0,0,0,169,0,0,0
672667,2023,04,14,2023-04-14,17:19:00,3,NE,31,0,1.00,0,0,0,0,41.1000,-96.2500,41.1000,-96.2500,0,0,0,0,0,153,0,0,0
672668,2023,04,14,2023-04-14,17:35:00,3,KS,20,0,1.00,0,0,0,0,39.9300,-97.9734,39.9300,-97.9734,0,0,0,0,0,89,0,0,0
672669,2023,04,14,2023-04-14,17:40:00,3,NE,31,0,1.00,0,0,0,0,40.7000,-96.3900,40.7000,-96.3900,0,0,0,0,0,131,0,0,0
672670,2023,04,14,2023-04-14,17:40:00,3,NE,31,0,1.75,0,0,0,0,40.6700,-96.4300,40.6700,-96.4300,0,0,0,0,0,131,0,0,0
672671,2023,04,14,2023-04-14,17:44:00,3,NE,31,0,1.75,0,0,0,0,40.6900,-96.3800,40.6900,-96.3800,0,0,0,0,0,131,0,0,0
672672,2023,04,14,2023-04-14,17:50:00,3,NE,31,0,1.00,0,0,0,0,41.1500,-96.0800,41.1500,-96.0800,0,0,0,0,0,153,0,0,0
672673,2023,04,14,2023-04-14,17:55:00,3,NE,31,0,1.00,0,0,0,0,41.1600,-96.0400,41.1600,-96.0400,0,0,0,0,0,153,0,0,0
672674,2023,04,14,2023-04-14,18:04:00,3,NE,31,0,1.25,0,0,0,0,40.7000,-96.3900,40.7000,-96.3900,0,0,0,0,0,131,0,0,0
672675,2023,04,14,2023-04-14,18:07:00,3,NE,31,0,1.00,0,0,0,0,40.0700,-96.3500,40.0700,-96.3500,0,0,0,0,0,133,0,0,0
672676,2023,04,14,2023-04-14,18:20:00,3,KS,20,0,0.75,0,0,0,0,38.0300,-98.7900,38.0300,-98.7900,0,0,0,0,0,185,0,0,0
672677,2023,04,14,2023-04-14,18:23:00,3,NE,31,0,1.25,0,0,0,0,40.0600,-96.3500,40.0600,-96.3500,0,0,0,0,0,133,0,0,0
672678,2023,04,14,2023-04-14,18:28:00,3,NE,31,0,1.75,0,0,0,0,40.6800,-96.1800,40.6800,-96.1800,0,0,0,0,0,131,0,0,0
672679,2023,04,14,2023-04-14,18:46:00,3,KS,20,0,1.50,0,0,0,0,37.2900,-99.0300,37.2900,-99.0300,0,0,0,0,0,33,0,0,0
672680,2023,04,14,2023-04-14,18:48:00,3,KS,20,0,1.50,0,0,0,0,37.7600,-98.5600,37.7600,-98.5600,0,0,0,0,0,151,0,0,0
672681,2023,04,14,2023-04-14,18:54:00,3,NE,31,0,1.00,0,0,0,0,40.8000,-96.1200,40.8000,-96.1200,0,0,0,0,0,25,0,0,0
672682,2023,04,14,2023-04-14,19:29:00,3,KS,20,0,1.00,0,0,0,0,37.6500,-98.2400,37.6500,-98.2400,0,0,0,0,0,95,0,0,0
672683,2023,04,14,2023-04-14,20:01:00,3,NE,31,0,1.75,0,0,0,0,40.6000,-96.1800,40.6000,-96.1800,0,0,0,0,0,131,0,0,0
672684,2023,04,14,2023-04-14,21:31:00,3,KS,20,0,1.00,0,0,0,0,39.0400,-96.8300,39.0400,-96.8300,0,0,0,0,0,61,0,0,0
672685,2023,04,14,2023-04-14,21:33:00,3,KS,20,0,1.00,0,0,0,0,39.0700,-96.8500,39.0700,-96.8500,0,0,0,0,0,61,0,0,0
672686,2023,04,14,2023-04-14,21:47:00,3,KS,20,0,1.00,0,0,0,0,39.0700,-96.7800,39.0700,-96.7800,0,0,0,0,0,61,0,0,0
672687,2023,04,14,2023-04-14,22:04:00,3,KS,20,0,1.00,0,0,0,0,38.2300,-97.5200,38.2300,-97.5200,0,0,0,0,0,113,0,0,0
672688,2023,04,14,2023-04-14,22:59:00,3,KS,20,0,0.88,0,0,0,0,38.3200,-97.6200,38.3200,-97.6200,0,0,0,0,0,113,0,0,0
672689,2023,04,14,2023-04-14,23:09:00,3,KS,20,0,0.75,0,0,0,0,38.2300,-97.5200,38.2300,-97.5200,0,0,0,0,0,113,0,0,0
672690,2023,04,14,2023-04-14,23:38:00,3,KS,20,0,0.88,0,0,0,0,39.2000,-95.2100,39.2000,-95.2100,0,0,0,0,0,87,0,0,0
672691,2023,04,15,2023-04-15,06:24:00,3,MO,29,0,1.00,0,0,0,0,38.0100,-92.7500,38.0100,-92.7500,0,0,0,0,0,29,0,0,0
672692,2023,04,15,2023-04-15,09:52:00,3,MD,24,0,1.00,0,0,0,0,39.5897,-77.1209,39.5897,-77.1209,0,0,0,0,0,13,0,0,0
672693,2023,04,15,2023-04-15,10:26:00,3,KS,20,0,1.00,0,0,0,0,37.5200,-97.0200,37.5200,-97.0200,0,0,0,0,0,15,0,0,0
672694,2023,04,15,2023-04-15,10:58:00,3,PA,42,0,0.88,0,0,0,0,40.6300,-75.3800,40.6300,-75.3800,0,0,0,0,0,95,0,0,0
672695,2023,04,15,2023-04-15,11:07:00,3,DE,10,0,0.88,0,0,0,0,39.1600,-75.5300,39.1600,-75.5300,0,0,0,0,0,1,0,0,0
672696,2023,04,15,2023-04-15,11:12:00,3,DE,10,0,0.88,0,0,0,0,39.1300,-75.4600,39.1300,-75.4600,0,0,0,0,0,1,0,0,0
672697,2023,04,15,2023-04-15,11:13:00,3,MS,28,0,1.00,0,0,30000,0,31.1500,-89.9100,31.1500,-89.9100,0,0,0,0,0,91,0,0,0
672698,2023,04,15,2023-04-15,11:36:00,3,MD,24,0,1.25,0,0,0,0,39.4605,-76.8106,39.4605,-76.8106,0,0,0,0,0,5,0,0,0
672699,2023,04,15,2023-04-15,11:50:00,3,KS,20,0,1.00,0,0,0,0,37.3600,-94.7100,37.3600,-94.7100,0,0,0,0,0,37,0,0,0
672700,2023,04,15,2023-04-15,12:04:00,3,MO,29,0,1.50,0,0,0,0,37.4000,-94.5600,37.4000,-94.5600,0,0,0,0,0,11,0,0,0
672701,2023,04,15,2023-04-15,12:05:00,3,KS,20,0,1.50,0,0,0,0,37.3900,-94.6800,37.3900,-94.6800,0,0,0,0,0,37,0,0,0
672702,2023,04,15,2023-04-15,12:05:00,3,NJ,34,0,1.00,0,0,0,0,40.5500,-74.4900,40.5500,-74.4900,0,0,0,0,0,23,0,0,0
672703,2023,04,15,2023-04-15,12:05:00,3,NJ,34,0,0.88,0,0,0,0,40.5600,-74.5300,40.5600,-74.5300,0,0,0,0,0,35,0,0,0
672704,2023,04,15,2023-04-15,12:10:00,3,MS,28,0,1.00,0,0,20000,0,31.8600,-89.2300,31.8600,-89.2300,0,0,0,0,0,61,0,0,0
672705,2023,04,15,2023-04-15,12:15:00,3,MO,29,0,1.75,0,0,0,0,37.4000,-94.5200,37.4000,-94.5200,0,0,0,0,0,11,0,0,0
672706,2023,04,15,2023-04-15,12:30:00,3,NJ,34,0,1.00,0,0,0,0,40.9000,-74.7200,40.9000,-74.7200,0,0,0,0,0,27,0,0,0
672707,2023,04,15,2023-04-15,12:31:00,3,MO,29,0,1.75,0,0,0,0,37.4000,-94.3400,37.4000,-94.3400,0,0,0,0,0,11,0,0,0
672708,2023,04,15,2023-04-15,12:39:00,3,MO,29,0,1.00,0,0,0,0,37.5000,-94.2800,37.5000,-94.2800,0,0,0,0,0,11,0,0,0
672709,2023,04,15,2023-04-15,12:39:00,3,MO,29,0,1.25,0,0,0,0,37.4900,-94.2700,37.4900,-94.2700,0,0,0,0,0,11,0,0,0
672710,2023,04,15,2023-04-15,12:41:00,3,MO,29,0,0.88,0,0,0,0,37.7000,-93.8000,37.7000,-93.8000,0,0,0,0,0,39,0,0,0
672711,2023,04,15,2023-04-15,12:56:00,3,MO,29,0,0.88,0,0,0,0,37.4400,-94.1300,37.4400,-94.1300,0,0,0,0,0,11,0,0,0
672712,2023,04,15,2023-04-15,12:58:00,3,MO,29,0,2.50,0,0,0,0,37.5000,-94.0900,37.5000,-94.0900,0,0,0,0,0,11,0,0,0
672713,2023,04,15,2023-04-15,13:01:00,3,MO,29,0,1.50,0,0,0,0,37.4700,-94.0800,37.4700,-94.0800,0,0,0,0,0,57,0,0,0
672714,2023,04,15,2023-04-15,13:05:00,3,MO,29,0,3.00,0,0,0,0,37.5400,-94.1300,37.5400,-94.1300,0,0,0,0,0,11,0,0,0
672715,2023,04,15,2023-04-15,13:07:00,3,IL,17,0,1.00,0,0,0,0,37.1495,-89.3243,37.1495,-89.3243,0,0,0,0,0,3,0,0,0
672716,2023,04,15,2023-04-15,13:07:00,3,MO,29,0,1.25,0,0,0,0,37.3600,-94.0900,37.3600,-94.0900,0,0,0,0,0,11,0,0,0
672717,2023,04,15,2023-04-15,13:07:00,3,MO,29,0,1.25,0,0,0,0,37.7700,-93.5700,37.7700,-93.5700,0,0,0,0,0,167,0,0,0
672718,2023,04,15,2023-04-15,13:08:00,3,MO,29,0,1.25,0,0,0,0,37.4900,-94.2700,37.4900,-94.2700,0,0,0,0,0,11,0,0,0
672719,2023,04,15,2023-04-15,13:08:00,3,MO,29,0,2.00,0,0,0,0,37.8100,-93.5000,37.8100,-93.5000,0,0,0,0,0,167,0,0,0
672720,2023,04,15,2023-04-15,13:09:00,3,MO,29,0,1.00,0,0,0,0,37.7000,-93.7900,37.7000,-93.7900,0,0,0,0,0,39,0,0,0
672721,2023,04,15,2023-04-15,13:10:00,3,PA,42,0,0.75,0,0,0,0,40.3500,-75.0300,40.3500,-75.0300,0,0,0,0,0,17,0,0,0
672722,2023,04,15,2023-04-15,13:20:00,3,MO,29,0,2.00,0,0,150000,0,37.6200,-94.0100,37.6200,-94.0100,0,0,0,0,0,39,0,0,0
672723,2023,04,15,2023-04-15,13:20:00,3,MO,29,0,4.00,0,0,75000,0,37.5000,-93.9400,37.5000,-93.9400,0,0,0,0,0,57,0,0,0
672724,2023,04,15,2023-04-15,13:22:00,3,MO,29,0,2.00,0,0,50000,0,37.8400,-93.3000,37.8400,-93.3000,0,0,0,0,0,85,0,0,0
672725,2023,04,15,2023-04-15,13:22:00,3,MO,29,0,2.75,0,0,250000,0,37.5600,-93.8000,37.5600,-93.8000,0,0,0,0,0,57,0,0,0
672726,2023,04,15,2023-04-15,13:22:00,3,MO,29,0,2.75,0,0,0,0,37.7300,-93.4400,37.7300,-93.4400,0,0,0,0,0,167,0,0,0
672727,2023,04,15,2023-04-15,13:25:00,3,KS,20,0,0.88,0,0,0,0,38.2600,-95.5000,38.2600,-95.5000,0,0,0,0,0,3,0,0,0
672728,2023,04,15,2023-04-15,13:34:00,3,MO,29,0,1.00,0,0,0,0,37.8500,-93.2300,37.8500,-93.2300,0,0,0,0,0,85,0,0,0
672729,2023,04,15,2023-04-15,13:36:00,3,AR,05,0,1.00,0,0,0,0,36.1089,-94.2169,36.1189,-94.2031,0,0,0,0,0,143,0,0,0
672730,2023,04,15,2023-04-15,13:39:00,3,MO,29,0,2.75,0,0,25000,0,37.8600,-93.1700,37.8600,-93.1700,0,0,0,0,0,59,0,0,0
672731,2023,04,15,2023-04-15,13:40:00,3,NJ,34,0,0.75,0,0,0,0,39.7600,-74.8900,39.7600,-74.8900,0,0,0,0,0,7,0,0,0
672732,2023,04,15,2023-04-15,13:40:00,3,IL,17,0,1.00,0,0,0,0,37.1800,-89.0800,37.1800,-89.0800,0,0,0,0,0,153,0,0,0
672733,2023,04,15,2023-04-15,13:43:00,3,MO,29,0,0.75,0,0,0,0,36.7400,-94.3100,36.7400,-94.3100,0,0,0,0,0,119,0,0,0
672734,2023,04,15,2023-04-15,13:45:00,3,MO,29,0,2.75,0,0,3000000,0,37.6100,-93.4100,37.6100,-93.4100,0,0,0,0,0,167,0,0,0
672735,2023,04,15,2023-04-15,13:45:00,3,MO,29,0,1.00,0,0,0,0,37.5200,-93.6700,37.5200,-93.6700,0,0,0,0,0,57,0,0,0
672736,2023,04,15,2023-04-15,13:47:00,3,OK,40,0,1.25,0,0,20000,0,35.3902,-94.4468,35.3902,-94.4468,0,0,0,0,0,135,0,0,0
672737,2023,04,15,2023-04-15,13:50:00,3,AR,05,0,1.00,0,0,0,0,35.4300,-94.3900,35.4300,-94.3900,0,0,0,0,0,131,0,0,0
672738,2023,04,15,2023-04-15,13:50:00,3,MO,29,0,1.50,0,0,0,0,37.6300,-93.3800,37.6300,-93.3800,0,0,0,0,0,167,0,0,0
672739,2023,04,15,2023-04-15,13:50:00,3,AR,05,0,2.00,0,0,300000,0,35.3907,-94.4231,35.4197,-94.3705,0,0,0,0,0,131,0,0,0
672740,2023,04,15,2023-04-15,13:51:00,3,AR,05,0,0.88,0,0,0,0,36.1800,-94.1300,36.1800,-94.1300,0,0,0,0,0,143,0,0,0
672741,2023,04,15,2023-04-15,13:53:00,3,MO,29,0,1.75,0,0,0,0,37.6700,-93.3800,37.6700,-93.3800,0,0,0,0,0,167,0,0,0
672742,2023,04,15,2023-04-15,13:55:00,3,AR,05,0,0.88,0,0,0,0,36.3433,-94.2338,36.3433,-94.2338,0,0,0,0,0,7,0,0,0
672743,2023,04,15,2023-04-15,13:55:00,3,AR,05,0,1.00,0,0,0,0,36.3295,-94.2546,36.3295,-94.2546,0,0,0,0,0,7,0,0,0
672744,2023,04,15,2023-04-15,13:55:00,3,MO,29,0,1.00,0,0,0,0,36.9100,-93.9300,36.9100,-93.9300,0,0,0,0,0,9,0,0,0
672745,2023,04,15,2023-04-15,13:55:00,3,AR,05,0,1.00,0,0,0,0,35.4593,-94.3290,35.4593,-94.3290,0,0,0,0,0,33,0,0,0
672746,2023,04,15,2023-04-15,13:56:00,3,MO,29,0,1.50,0,0,0,0,37.8600,-93.0100,37.8600,-93.0100,0,0,0,0,0,59,0,0,0
672747,2023,04,15,2023-04-15,13:56:00,3,AR,05,0,1.00,0,0,0,0,36.3193,-94.2419,36.3193,-94.2419,0,0,0,0,0,7,0,0,0
672748,2023,04,15,2023-04-15,13:56:00,3,AR,05,0,1.00,0,0,0,0,36.3389,-94.2468,36.3389,-94.2468,0,0,0,0,0,7,0,0,0
672749,2023,04,15,2023-04-15,13:59:00,3,WI,55,0,0.88,0,0,0,0,43.2000,-88.6800,43.2000,-88.6800,0,0,0,0,0,55,0,0,0
672750,2023,04,15,2023-04-15,13:59:00,3,AR,05,0,1.50,0,0,25000,0,35.4611,-94.3328,35.4611,-94.3328,0,0,0,0,0,33,0,0,0
672751,2023,04,15,2023-04-15,14:00:00,3,MO,29,0,0.75,0,0,0,0,36.9300,-93.9400,36.9300,-93.9400,0,0,0,0,0,9,0,0,0
672752,2023,04,15,2023-04-15,14:00:00,3,AR,05,0,1.00,0,0,0,0,36.3719,-94.2019,36.3719,-94.2019,0,0,0,0,0,7,0,0,0
672753,2023,04,15,2023-04-15,14:00:00,3,OK,40,0,2.50,0,0,75000,0,35.2393,-94.6218,35.2393,-94.6218,0,0,0,0,0,79,0,0,0
672754,2023,04,15,2023-04-15,14:00:00,3,OK,40,0,0.75,0,0,0,0,35.2245,-94.6136,35.2245,-94.6136,0,0,0,0,0,79,0,0,0
672755,2023,04,15,2023-04-15,14:00:00,3,MO,29,0,1.75,0,0,0,0,37.8500,-93.1600,37.8500,-93.1600,0,0,0,0,0,59,0,0,0
672756,2023,04,15,2023-04-15,14:01:00,3,AR,05,0,0.75,0,0,0,0,36.3700,-94.2200,36.3700,-94.2200,0,0,0,0,0,7,0,0,0
672757,2023,04,15,2023-04-15,14:02:00,3,AR,05,0,1.25,0,0,25000,0,36.3700,-94.2020,36.3700,-94.2020,0,0,0,0,0,7,0,0,0
672758,2023,04,15,2023-04-15,14:02:00,3,IL,17,0,1.00,0,0,0,0,37.3200,-88.7800,37.3200,-88.7800,0,0,0,0,0,127,0,0,0
672759,2023,04,15,2023-04-15,14:03:00,3,NJ,34,0,0.75,0,0,0,0,39.9600,-74.8700,39.9600,-74.8700,0,0,0,0,0,5,0,0,0
672760,2023,04,15,2023-04-15,14:05:00,3,AR,05,0,1.25,0,0,25000,0,36.4909,-94.1709,36.4909,-94.1709,0,0,0,0,0,7,0,0,0
672761,2023,04,15,2023-04-15,14:05:00,3,NJ,34,0,1.00,0,0,0,0,39.9400,-74.8600,39.9400,-74.8600,0,0,0,0,0,5,0,0,0
672762,2023,04,15,2023-04-15,14:08:00,3,AR,05,0,0.75,0,0,0,0,35.5200,-94.2100,35.5200,-94.2100,0,0,0,0,0,33,0,0,0
672763,2023,04,15,2023-04-15,14:09:00,3,MO,29,0,1.25,0,0,0,0,36.7300,-94.0300,36.7300,-94.0300,0,0,0,0,0,9,0,0,0
672764,2023,04,15,2023-04-15,14:10:00,3,AR,05,0,2.50,0,0,100000,0,35.4869,-94.2267,35.4869,-94.2267,0,0,0,0,0,33,0,0,0
672765,2023,04,15,2023-04-15,14:11:00,3,MO,29,0,1.00,0,0,0,0,36.5300,-94.1000,36.5300,-94.1000,0,0,0,0,0,119,0,0,0
672766,2023,04,15,2023-04-15,14:13:00,3,WI,55,0,0.75,0,0,0,0,43.4300,-88.8800,43.4300,-88.8800,0,0,0,0,0,27,0,0,0
672767,2023,04,15,2023-04-15,14:14:00,3,AR,05,0,0.75,0,0,0,0,36.3845,-94.2200,36.3845,-94.2200,0,0,0,0,0,7,0,0,0
